hash,correto,predito
6d60712a9d4fcf802246d17d1142d65e,98.5,124.84200000000001
9616261575aa3590409fc99e217d0642,56.0,59.803000000000004
217318ca054a2230d37a8bd0a09206da,57.5,61.285
de1fec03b1b2ec3b528325208987b106,73.1,77.299
ac302103600c748fe4c5cddc86ffef48,43.2,40.205500000000036
3f611ce0645860fdc14c0e59767711e9,51.5,45.37100000000001
78d8d15551d69650fe05273cf72729ad,40.0,40.63300000000003
2ca6823479e3b4f07783d31c6204a49b,61.6,60.36199999999999
8cabacaad14f0cce9258d8b7f1b76b6a,279.1,279.1640000000001
dc0cb919e54543cb09ccfa9167070e55,71.0,92.587
4912f063777262289458882e7770a664,140.1,141.22400000000002
9d66b0ea679a8f96bf9389be03f534ca,148.0,151.85299999999984
5b2185e91a21732772b4d7358acd63d1,110.5,118.16600000000005
d01c45d8df213c2a65ad154c675f9acc,249.0,254.014
bc981395a75ba214313239d63a17823a,99.0,94.331
3d23f30440087cac0a112a20bf78b8d9,118.1,67.79000000000002
e9ff7952220ee2078e431ccb95987be9,43.6,45.53399999999998
3920837045b820c89e32145fe00ef346,138.6,143.65600000000003
d88072c3baaf8b916497e7031acc0b12,130.0,147.753
8ada55158f1c58cb8e9028bfda2e7a60,291.6,325.37600000000003
7f0155440a379c37775cf844108f045e,103.0,105.355
5c2d1fb683c7cc680d88455775f6a073,71.3,70.09100000000005
2ac729e14c364cdb3f7c12e52dfee34d,40.0,39.919000000000054
575efe32ecfbb17cb2b0b2b99726ee73,92.6,102.257
3eb13ddca5c4f94c22c0b83367ae8db5,40.0,39.92800000000004
e5e2b95b553cc06ff96c2de0cf8bcc8b,135.0,150.97199999999998
646b13baf3771140a230509300257552,40.0,40.61400000000003
c296e43dced9a0c1999ea937ec49841e,45.0,45.012
d2776e6eeadd623e13be1d8c159d56e8,93.1,90.23599999999995
311003b2456be1ebec1a27a398e3cfd0,158.1,167.32699999999997
1d1f7cb3188754cd849233c60f77d5fc,209.1,209.104
40b4aa4b1756d00f93c02b96746f2d6b,47.4,50.225999999999985
6804032c4627491c36f4029589590360,47.0,45.517999999999994
8330479c389da4c383fc4d15dbbdd555,43.6,45.21699999999999
11cd892f28675932cba4af78e56320b7,103.5,96.80700000000004
16cae480b23cfcd14988eccb4ff64fe0,167.3,172.04999999999993
b508051158c11ee73c93879a2af13458,183.0,165.555
7e66fdc2d7c57f6b8016f90c6d5e708a,68.4,71.537
e530340275310ef67879aed4a983f801,173.0,170.8
6314041fd602e40b2b0219cec2830fc1,380.0,337.46400000000045
ad4ce0a2e0c5ab818c71add614939fdf,39.9,39.972000000000016
fff385e35da022c52c94b4bedad8405c,1251.5,1291.8020000000004
7c7f9602e06f0d500605b232d8559c5a,80.0,87.42349999999999
9b067463c2ece20f01e2434157d12772,49.5,51.920700000000004
1b127885393a008c2837096e49e435a4,80.8,82.73500000000006
3225f90657238cb4b8574954e0145153,53.7,46.498999999999995
7e9fa15d3c656ca589db2d12c6c417ec,60.7,60.64200000000002
762616a02e26e94f62dcdf5d0d62e729,61.9,50.233999999999995
d2fa7b7cd508666c5684a072acbcabcf,332.0,323.6105
2cf3a39962cc586f2f5c8466ff39f653,378.4,375.5310000000002
5f2edba9816b6f3e8dd06cba73bb2c85,40.0,42.80300000000004
1931c709fc5eaf8425a52096d8dbd5f4,135.0,134.635
0d2c90ca05f77da85ab67aac932b3d58,61.5,79.95650000000002
f9950cfe38a3cfe6be4ad78f7aad1f4d,199.5,199.06400000000002
d21b773746fa1c74691f9154ef3444f9,202.3,199.50999999999993
848f3c3a32d6aee9c851e6e8b5445682,44.0,44.268999999999984
22d863b70f8f49007a0f7ca66c03a247,92.1,100.78000000000003
773e1a434464dd5ba7e41c8945a09df9,39.9,41.133000000000045
32488793335bf445219cfbb37cad7e84,177.7,182.96400000000003
590f3a29e5e34b5b746e2ad26cea8492,128.0,126.41399999999987
f5cc0eeb4aca039af39f4fb3476bc93c,70.0,73.57300000000001
543a04657be66b89b4bcdfd58a33b87a,64.0,68.60099999999998
284ff72e9a797ffd62da7e84012d56ff,40.0,39.95600000000003
7608227d298c022374abeef2bc9310d4,230.0,206.48100000000005
87416c2293e7d342cb549ccda9b1347b,44.0,46.99099999999999
501e528979baa54854778fc2d5cca77f,94.0,96.68499999999999
2b73906827e4998864278174fa5a919a,141.4,150.04600000000002
4b5c5a2b279c0856389bc4f9e2166aa9,158.8,162.89900000000006
3ab1fc059d23777bda5c8b9d5fa4bbef,151.7,158.02499999999998
e47b3af50920588fdd30705545498c66,65.8,73.23900000000002
ef450d4fa95b5563cb0b1beb940968a4,72.0,71.58099999999995
f8435135f3b8180b35cac99ee686d0e0,298.6,332.29299999999995
17e5ba1c3f4d24c5ce7469664791006b,60.8,67.33500000000001
4b0b4891a6bd0e0bebbcecf88829af62,213.2,100.67500000000005
48ee3f27ba89086546c3fca4db558ee6,157.0,151.25300000000004
0b2e181338bbe4fb3948c98fead5d98f,50.0,41.90700000000003
9efaa9e19392e04a9e98d9fcce404250,75.7,76.17099999999994
5fdc7debac1d501dec902558321881de,56.6,98.065
03cbbaaca5e4d6f8247c53ac27c3fd5b,125.0,128.92749999999998
f58704f3c0f8a3828c469f3b0c15cbb3,289.4,288.42400000000004
7c50e4ee0a16dccb9c8fe89dc4a97737,173.1,165.94199999999992
6e7d5c94285241c31b9b6fae11854392,81.0,96.7389999999999
55c44d40d3b2e9a9be668be5e93a0b23,71.0,65.59899999999999
49c0fc33f1b7e33c93a82818587193c5,111.2,122.64699999999998
39912fee3c07481a99ef338381f706fe,115.9,128.27000000000007
01fe2a739d97030493368ad0cf3dd90a,47.9,45.734000000000016
0e62f0bec9fbba9db043642dfcb5ffd7,43.6,43.92399999999998
a21fd7460f6b98e2a5f3e8f21a189faf,251.0,265.46000000000004
5b4f53ccbf55c437b38fe9f6f0d9dfd3,111.0,110.21299999999992
9585218ccc674abc9670319fd93d45d4,200.0,229.19700000000012
b655f2dd9a3fd21b700478019effd1b4,512.0,363.7540000000003
dfdd7d660ed8d584108b99595e402fae,44.0,47.56800000000001
b25199b1891370e9d315a0291cc09889,43.6,43.79499999999997
167c014e6c8d66f9c85fb0164b511eca,66.1,70.263
e391271fd55111653b3affd5e8d54142,90.2,89.64700000000005
4d2bfc398072e09beeaf73d8e78bc5a9,392.0,411.457
33189cfbcb529da3867ff240d7c383b4,468.0,483.145
277aede9dd071f08c6b450ce3c5be246,310.8,340.51000000000016
1ad52282c2ab4d51c2d2aa11ad7db12f,49.0,50.389
b6311238645ac5bdce9a374d4eeac507,44.0,49.972000000000016
235707a7c3e7228cd5268ecdd3390c13,127.6,121.80100000000014
879d359e30e6b26060046b198297358f,47.4,47.57800000000001
eff82d65b9fb01895efab0e10a4dc9c6,682.3,657.8929999999997
5092947b3b8d114de6e6da02420cac07,45.0,46.55919999999999
5959cdc7b4befef2b9ce8bf00903c80c,61.3,67.53599999999999
cab24ae3b1c51e16fd36b630017e400d,373.4,375.3210000000002
af3e421b55a5196085836f3457f7ceaf,43.6,48.20000000000002
2cc004f75f7e816a386603a9d3659b21,95.2,75.87299999999999
d4e5150abbe86a8a52beae16c29e344a,96.3,106.27999999999999
619190f1f77819464050c28bd70cbbf1,40.0,41.57100000000003
32a1ccbbffb6e2d9123f211776c6fac5,95.9,97.134
d1eba0d5477f6fc561398766e5f21288,112.9,131.17400000000006
d9be965a8a2073282da4147ca059ef04,43.6,45.185
fa4a4d2d8984d99dc28e6740051ca155,261.9,280.1539999999999
62e6d9cd41f2c76849445ca7191f7678,82.0,85.103
7b0d01940dae08b8db2dc4070f32f6fc,45.5,48.16500000000002
dba80950f87d06d91fb22df47591d11c,40.0,39.95900000000003
d0e0db39214504dcdbd461ce13fc791a,91.8,96.63199999999999
05d06cfa96694d36d8503e73131738a3,45.0,45.19800000000001
af6254565c0cee957dfd96d0a2fc8951,104.7,73.85100000000006
a5a1fde2b31e4138c81a523c7cba9a30,125.0,129.75700000000003
a421ccb98b0f025dd692385eb9394ade,59.0,49.75299999999999
8013c3d9f41c92af6cdeed78cee80f02,39.9,39.906000000000056
441b5238ff39b06b127c43c5cd5ba514,516.0,499.4690000000001
db443d8dbe2591a0ca822110a478c104,39.9,40.127000000000045
047b263b519b718a866201306ee9bf40,91.5,106.839
76b4dee5bf9af83df98c80ac56faa964,188.1,144.915
2dc9a5606b44884b3dbce65fea0104db,49.5,54.71300000000001
4820f0b434f5ca107f3691ba1a315831,70.3,75.03700000000003
1461d6b652f3baf09a904ed57af17eed,39.9,39.92400000000005
4c34adf8ac7f8510e351e2d12561baa0,47.5,49.699000000000005
4381aa567a7a2a332ef392ca012d4d75,51.5,54.72749999999999
7f2ea754857bf383915aadb732ca06be,43.6,45.01879999999997
dab9a9e0c0e683d79442d27fc8b0856a,302.7,295.23399999999987
fd33b68c76c1ddecaac9007153653cf2,195.2,217.99199999999996
b959dd61911f07c271fbdca5a228110f,260.5,267.4869999999999
196b98b371af15a06ee7595b99a16cc5,532.8,533.984
b2fa780bfd07e9892040fb7ba7d7b71b,60.1,59.692999999999984
8be30bbf66a1f26ef8217001542ac91d,44.5,50.79299999999999
81bd0390f2444aa5267342607f497cda,50.0,44.22999999999999
aa5c2893cc1aa9aafc4552ec0f628398,116.6,122.42499999999997
5adaa9e201903455fa13f229e5bd82b5,151.4,156.013
254309e206c32967ceb6c491edd318dc,89.8,84.65500000000002
fa429f4e63b5ef313eaf6a636ccb5e88,79.7,80.933
f8b5ee63f965e478653d706e8387796b,43.6,44.09299999999999
21c29d6d131df185b14d67192ed6f906,310.7,322.7090000000002
6367f362f40f643234e466e39bbc50bc,663.2,672.2799999999999
dba3d0265249d65ca7b1be8fd4509f95,63.1,68.39399999999998
8d32832b6ceacb194371a4702c7090ea,186.0,227.46499999999997
c66a74a86fa1317dc6ab1d255e301234,46.5,42.26000000000002
f5d931889018864ec02d030a3f9a0d55,152.0,162.88599999999997
ba1472e5ccc7d3d833de69e77ed21fb3,199.9,223.14789999999996
aae799e9f653f86b6fbb63a8c0a3780b,64.9,52.481
74874ed3e3363ca1f990ccf529b6a8b6,585.3,512.4908000000004
87d8fd6193a4998a39e13e1654e5708e,921.8,1041.6020000000003
870a3afc7f985330fa30fc30646b3e7a,1439.4,1349.0810000000001
2edcac06baa7e304df4e4c566f636d77,47.4,47.54200000000001
5e159f2ac7311b86974064e6c7eeeaba,40.0,39.97300000000004
4bbd817d01c8f59ab282fcbb9d54649b,78.7,78.744
0f1a1c859337ca61dc11cb917b8521ae,161.0,161.78400000000002
cc969ce5d800267b603af9f8ec0911af,43.6,46.7
5f0d6faa0e482b3e1cd5292b6b050895,84.3,85.39599999999997
826b06756e2dd980888e7b335c686665,43.6,44.489999999999974
94ae003810b8696942bba01b9bc24ec2,187.5,197.51999999999995
862a6e0ef8845e39f91457bfe5b1ff63,65.7,66.69300000000001
ac8d7da9648100d4e12d957dc31d5819,67.0,67.79400000000001
c96a0829edd454f62381cb296cb54cd9,78.7,84.07300000000001
d9c51dbf07671c87a705db1de01d5987,40.0,44.14450000000001
f81675ba87317895f3848876b84f964e,100.2,125.63000000000004
32120efd0ebc71fce09ee000ec9b1c0b,60.1,66.09500000000003
df40073dc21302ebc9ea8ec5de72f0a4,39.9,40.99800000000004
96bdb61d834f1ddecb66726739c72991,80.0,77.89800000000004
ea25155509537a888c9ba319009e78fd,43.6,68.554
2febb5f6c7bc688979d69da101fbb32a,91.5,89.56000000000003
08d427535df6861a529ee1c8e96f5e37,60.0,61.01000000000002
2ca0bbc31613270ea47dfb00767a9539,43.6,44.75
8f94aa30056f974cf41780f3498591ed,273.1,308.6269999999997
79b7cba3dbf8aa0acce60e38f8b61b0a,152.9,175.41000000000008
15ef4568c94033604e3d18f33df6304d,79.7,80.70999999999995
25eda58bf45ced02b279916ff12b5baf,57.1,67.29100000000001
fb580b2bfd99987dc31a34a5cd51a0db,51.0,59.843
10d4cda9d820de98d8b3f3ffc3e68993,64.1,68.78999999999996
62dc106d1462747d8879603b11df4ee9,48.0,48.398999999999994
113e21cafe4c4c63b9d9b9738edf5f05,40.0,39.91000000000005
024322fa65322ba77edc34e0ab21e6b3,82.0,93.83500000000002
7d99db87e11c0cc562f51e558b4b0ed6,44.0,46.306999999999995
3cf16f0f31750980a71f6182c63f3298,228.6,223.2630000000001
bbb26fbd22d303fb01ae264b213fd18b,169.9,120.52600000000008
e1361bfd2c0b95278e1076062ca248a4,144.3,145.02849999999998
25e4045ce71cdf8aa423ead380468719,149.0,149.88999999999993
e09fd6da78a202ae567bac8e850d3728,74.0,43.96199999999998
eec42f6f6bd6c2437cd8f2f231b75b05,88.4,87.28799999999995
73bfa37988a93246867d47eeb78b7c56,148.0,194.66400000000002
8261623dab633ddaa880343d4b3e7932,42.8,48.28100000000001
ea0ddea8e2f786a41582ae5205041aa9,76.3,60.22999999999998
cec53be2283707f04300ebf786ac965a,252.5,185.549
1cf27ab101598b52b3afa567ada5be2a,40.0,39.994000000000035
fb90c5d22ee9881d49b403d4f9aced7a,39.9,39.90500000000006
e73aa77c89350bab7620dd6ac446bfa0,566.0,555.2539999999993
99a6d2e1fa6d64e88e761ae116355ca8,213.7,213.05099999999996
9cf0f16c73d8aae092397a3a36d61c31,176.5,176.72499999999985
d90324d7fe0f25a11dc26eb78e4dcf65,43.6,44.364
249e8b82c5278d6fe88223c8fb3d641b,354.2,367.8639999999999
96705aaa68fbcc9262847b3c7d3c5298,60.5,60.847999999999985
52605d9daea2e2aecbdd0f9b342a6fdf,56.8,60.18299999999997
83e5ba0983eaf105e7cd839ea3ce5b50,125.4,149.80100000000002
fed19ef51005c3a10eb013c2eb727afe,250.1,166.59400000000002
73a4e9a00875001e59ed5443d4cbb6c4,40.0,39.912000000000056
974085cfb5be38b1ca6091a263a45c12,46.3,44.23999999999998
f9b2da6fdc5697f7682fd276d6eaf245,43.6,45.324000000000005
47f8806af6393bbf4253a12dabe41ae9,271.7,269.85299999999984
61585db0fc9257e03a21ba392c1d93b3,96.0,82.68599999999998
1548e266c70e5dabd8af9a416eb8c372,89.0,87.47200000000004
624ddc89e8ada3e67102aefdfb8f332b,94.0,79.98099999999998
5b745dea8341e0cdfd7a86ed54d988f8,59.0,60.606000000000016
5cd1ca431f616cbd06ae2e01a1591e4d,479.2,500.4060000000001
ae56021938996a456f43c0f1e9f52d1f,95.6,95.96700000000001
b7cd88c1ec0f4eecf02758e3a8d5a88c,49.5,50.91349999999999
589b7d50eb1e6d4b621a7c068911c3e2,54.0,50.121
df2af362c51002ff3cdc12e92526d07b,183.9,173.555
95b1376bc8d27744f5b1697b35d6abd1,138.6,144.41400000000004
30a275f4aa01c7230c8eee2d328e9e2e,44.0,44.99899999999998
f9b69349f0fac45bad9fad46abc9d68c,60.0,87.02300000000001
b2325ec1f0f2c1fd687aa507928af2a3,75.0,80.20399999999991
32ce6da6bb0bcd89392c82dbd2a067e0,39.9,40.50800000000003
21f422ac02a719e7a8ace639abbd0efe,40.0,39.953000000000046
02d7e8e3f53c88e64caf6a7625408083,39.9,39.93700000000004
d3d2c354d88d43a611735cb8467e9cf9,463.6,387.05100000000016
f366ffd3a4d191e52ca07f194a9258cc,104.0,75.95700000000005
a85cb5cebf1bf4781ded438ef81b162d,220.5,209.79999999999995
852d5636f4cbe5c13c7509b96904838e,93.4,77.58400000000002
42fc1c554dbfcb6143251f5c5823c4ec,53.0,73.84499999999998
9975fb058694528593ba48e27f2b112d,371.6,392.38500000000005
f39d1c633fac49c610dc481c746481d3,43.6,46.17799999999999
34917ebed9113ae3d5deec363a29be97,39.9,42.190000000000026
cda393751258fd124441267e84b34fd9,435.7,424.5410000000001
a965ecf134f41d289980fdc9c4570ce2,40.0,40.38700000000002
c037cf8c9790d9840c73a5fb0dbdb3b6,113.5,112.22730000000003
19610769b7960ece6562db906b58a383,43.6,45.23699999999997
bfc1099a41079488e409a0a2f418e114,44.0,44.473999999999975
cbe6beaed961c0dae775b690a8971c2c,225.0,231.41300000000004
6faea5640f8d44637a8ae6a578c290ba,96.2,105.94800000000004
bd7c43637730a1827a338e8b18df8405,210.9,197.17890000000006
3d52a065f294e60aa4b48f1a13885ff7,70.0,65.46899999999995
e04e2ea21bc17d448a1792796171e324,52.7,39.989500000000056
130dd23d5a02ac0827735ee839ad6384,41.4,41.281000000000034
cbb2aa85d286b9963e62da3fa64664e7,43.6,46.553000000000004
4f7a326b5d6ff88f0dab346ec74d4e4f,162.7,163.44300000000004
6445753a7d049ac47cff6ab666123cef,57.3,60.39149999999997
3ad4115339b765085898827a07aa79e7,56.4,59.178999999999995
33457339bb759cf8fd10de35ee860a86,44.75,49.14499999999998
f7ef82db26a0a1637ae15881cd1ff463,203.6,200.74799999999996
2bf13e5e9816ff2afa9cd13ae54da648,45.0,40.31000000000005
96a2feab8f05930fb2eae0f2cac30c86,100.3,99.9418
9a2e9d6a51c58604efcdf15fbbf18fd8,387.1,375.03000000000014
ddec3b37560141e8390bc4a9a506b54a,112.0,64.387
2aa1b4ac20acebaaf59818379a4edde5,179.9,186.798
9192f8ffdf596a10658d5bd5acf8aede,61.0,61.77900000000002
32460b8194c60bdc060720b3c4486867,107.7,96.56999999999998
4284d1ea8883e2a6b625a91121c302c5,48.0,47.595000000000006
a9b77a5847955e488484e4605916c95c,74.0,75.267
6b612a289a2650aa9d5192b1fb5f7946,456.7,480.57700000000034
e2d1005e2b4e92913e8227616d023785,40.0,39.95300000000005
abd3f49081d2b2baaf6751f963114cda,44.0,43.66199999999997
4219fdca31dfd003983db00cb0485179,73.0,77.12199999999997
3ea9eb832d3919574decd6b1dae91504,73.0,75.51
73f0cffba7f7779e279ec43e4ffd6bd4,109.2,110.07899999999998
1e71d3c4cee81e838a885b4776ec1373,66.0,80.873
62b85af0d8843b8141f5d3ca6f571e42,124.8,139.20200000000003
04a6a07b70f2bc8dbf11b0eb9768b40a,43.6,46.53300000000001
ebb276ed4cc6a0d4337a731e274bdf86,45.0,45.31800000000001
32eff2ea3bcb7f4c08fe14b598c1bbf9,217.0,198.7979999999999
c5487fd38c5b08dc4f412204cf62fb2f,184.1,181.59499999999989
09e5982628dfd56a6a3dc3ac5247da33,223.6,223.73799999999994
1fd07b7e5e5cbca64dc4912d960195e9,71.9,62.160000000000025
0e7e6caa0c6783952aad243cc394f975,104.9,122.37300000000003
256fb77d468d0461dfaaf567a9c3ea7b,69.4,68.14500000000002
185530dfe427fb70f21dfaf21f79a8f4,49.6,53.83
fb787d3a10d79a6a31750c0e4d0c196f,50.0,54.13799999999998
20ce7fc8fc0306675a2d39253cafd58c,49.5,53.27569999999998
f8a0924f5284eb29a9f01ae6a637a4c8,158.3,151.76099999999988
9d5afa641c3e8b738648dfae652c607e,92.3,91.41300000000003
32de3515a9803b20d9f6a6e6d0be068c,326.5,323.1550000000001
5bdf1fa99441d2557a693d5889ac7669,57.2,55.21200000000001
8bb5f86e197f21debce7bc1c3a53362f,101.0,102.43799999999997
3db2328a6fbe189e997b7282b934d68c,55.0,49.85399999999994
5103d681a69689887b63389b09888837,278.3,297.865
e76cff9dc9c4cd252c39412400308915,132.15,148.30699999999996
20d06c3656fefe9731e232ba3734ae24,283.0,285.0150000000002
acee60753b5a69f05787a1e1c3c25952,167.0,159.16100000000012
3e675146b8e478e9c75ad0df89ff5ecc,52.5,47.643
1dd3f0c637af88c231032ea11c63784d,204.3,203.034
08687f63672c344fecb6d17f594d112c,70.5,68.94199999999996
b4f456d95ae0e5a9feb113499ff0b48a,218.5,229.34399999999997
d34a7a47ba6c08dcf78bf2f057d2da10,59.0,57.001400000000004
0f99df8291f8456d13f0381dec5ba9b0,57.5,59.00600000000004
97ec6fadf98add8b48502357023e3ab8,43.6,46.725
68e0ae80b9d5538d8e40a8b2b60b56e8,40.0,44.06450000000001
855abbdf735d548dec395c6675aefac8,426.5,459.999
b0e5659dd2205f5ed409d88c4314e3dd,71.0,69.48400000000005
502673f98b3961977451d827b13717cd,44.0,45.47349999999999
51813dbf63f5a245a6a1b9deb43cfd7b,43.6,44.962999999999994
bec45dfd053039c0952654625c7cf1cc,65.0,68.56299999999996
081a7a7737c8731bdbaccbcf165ca48d,60.0,62.922
cec7138847b6b05fb042be40164a6c14,61.0,48.602000000000004
45e941e4261d2d2b285a67a4a451306a,282.9,287.8089999999999
379527a399ed1af131f8c592e103e64e,39.9,40.01800000000006
ba51cfe92abb2270036ed2c89d289c79,1185.7,1341.702999999999
84998d6a505deee815779790577452d3,43.6,44.20299999999998
7ebf1f52d47cd699b5700670cb2f89a3,39.9,40.058000000000035
4b8a816617c442666f53bd516325833a,179.3,180.98800000000003
707e36dd080ad43138481daee2e1eb74,48.0,50.18199999999999
5418d27578199421429c2e30cb50293f,40.0,39.919000000000054
8e82610ff707160ca6290be9d7e1ef44,60.0,61.52149999999996
05a403d0ebcf1146923d825ac8c6ba51,60.6,57.02000000000001
b2140399442780a5e20e36878fcb661c,236.0,274.6009999999999
ec8d54db6ee1a7c94932721d68a42b3e,214.6,221.396
0bd2825decab05a76f9ddb17f8868850,43.6,44.02599999999997
436f69ce4e36ca84cc6324007a4ae9d5,134.4,141.66700000000014
50c2d5c26a3aa55341452d108d4d0fab,59.0,52.265999999999984
a5a62326c9078179ab595ffaa1bc669a,60.8,66.92399999999999
47746a3abff3ccfd6f15825a4f82aa7c,96.8,94.29600000000003
efb87694fbdde4a7357b2a5d9d719bee,66.4,64.10300000000001
e7b596e17bdfded45970b863a89f993b,45.0,46.272
425e23cfbc7ef00b13447a9c554fc403,221.7,212.18099999999993
140b9272e38331b6383cdf5577b344fd,112.5,109.72600000000003
2f1af95b1f62657c440c9fe260c59964,204.4,176.889
4a93c3186f35f7ce80831810cba9a97d,58.6,62.004000000000005
082e5969fb0114dbc06a3823672c1963,39.9,39.93900000000005
110d8d2998780ea00ce773abfc26a9e7,256.4,275.7320000000001
09238031312da27147d0a07d7c2dcac5,47.0,56.70999999999995
9d74534c2a444cb152ceb666e3911dc3,78.0,81.50150000000002
b9145c5f8ca38f09dc7c23c3bf33f35c,164.9,175.38199999999998
e25365eb547af10814ebac3b7e41d143,359.3,348.69300000000004
b2bfa3401e23f8a43a7db0786bd08706,106.4,132.56900000000002
ec983de5580820d8269180bc28ee231e,39.9,39.92100000000005
450d2acf75690e3fd78204d49fe4ad5f,92.7,120.57800000000003
e9e004fc8b3e171efb4cd9111b66cc1a,78.8,88.49199999999998
45e7ebb755107a9d2376da1523bc435e,47.4,48.31900000000002
662cb0921c8ad828f4515d50c547d4fd,225.0,227.7409999999999
2128c75fc1a8e7ac6a2c61bf770fcf73,142.3,82.11050000000003
1520281fc3a13cf2a1f7c8cab6cd90e2,47.4,47.626
78e3edbe66ff3b52316d0307fe9344d6,121.4,120.31850000000003
3780f55e33761fea41c523ced10aaff0,57.8,48.86899999999998
cf75ad498ac91797848d14237be7e699,39.9,41.43750000000003
591f86f4d4bdab9cdf5d507c2c916287,445.0,440.3489999999997
c436edc2b62c6a98bc108d0c5bede2a8,172.0,173.37099999999992
faa82076aef4f6eb07bdc9219463889f,61.9,58.22000000000003
e35036b1ee48ea2d3f4d42a215bda6fc,540.0,541.1912
5004282f1c0fa340c228543c25f09518,55.0,52.858999999999995
75ecd4337581e9df2ee4ee137f4d28f4,43.6,45.28000000000001
0ea7bab9bfbf699294eeb086340aaffe,78.0,46.46599999999995
1be722e7f4c0e26ed354d7538b6d9b22,44.0,44.111999999999995
6d1c11e3e8d3c8248cfbb533c1ea98da,205.6,202.49799999999982
913302cce02c1ee87c60c05742b464f6,166.8,171.71099999999998
8c146a9fe38b68055b1a9a3fd32d223b,177.0,172.56699999999998
623c6830c530b2826daa3e05b40e8632,58.6,53.17999999999996
0245f6e32928bb0bde93734a378d96db,76.5,73.81500000000001
3937a544d775e8aae82c6bcf8d3e5de8,81.0,72.45300000000002
8470292a5697b90c2c1291b720c0df09,80.5,59.61
34f9bbc72785cee4c190f2e54c65ee9d,318.4,327.00550000000015
678c29bafd85ac1ef1d799d003d31124,152.4,161.809
748680321856ac94fcfc923c88668ecb,272.0,288.4049999999998
072238c1c0c42aafe299f1b097149dc9,53.0,51.97999999999999
b804e1570455e65e370fcc0e53eb5f20,287.7,318.98900000000003
bbf25511f537eed5251adbad5b19e598,44.0,43.86699999999996
48dde5ed962828946d0c4c4e18134649,50.0,53.522
25c05af4d53dd2ea6b6e6f7c986f3326,280.2,288.5950000000001
884ac97a42a434669b70719391e4a64b,316.9,367.1690000000001
6aae8b8b43d7c9850bb367803b85f0ca,237.8,227.45300000000015
fb1541819c2f582fd14825806dd4e4ff,58.6,65.15899999999999
be41bbaed1f88fb9ebe975287403bc72,60.6,58.89300000000003
509420a599a697ae3cf186986900cfb5,44.2,44.84399999999999
283ae8e874a8a70370733854aca9e7ea,104.1,94.912
7ef25976e93769375f3b9bf7cf7c5f18,49.0,61.39500000000001
7415db1ad1c6bddaff7d8a5b8f623e24,39.9,39.919000000000054
18545b53c8d3b24b466dd979d28618ec,48.0,47.32699999999998
5ba49fa5109378a0cfdc9a52e6bd0aa8,47.4,48.260999999999996
c8e48481188dcc284d27e62b8659e598,125.0,130.236
004f50d3f551f225f376a135a579ddb3,332.5,341.934
1a9f5adde311b4d2ebfae2eb5c9706cc,69.1,69.03500000000003
1ccadca86bfd16cd2351e9b74930d784,137.2,139.06899999999987
0b8b33fe1bb528587ea18a4eb9b49d37,279.0,273.99100000000016
4c4b80e89e8361fd9b37a5587014520f,138.1,150.805
a7b501f93a9cd9bdc32438bc6f1ff5a4,45.0,44.23599999999998
d6a4e5f722d02f7c409dc4645a5538cb,39.9,39.92000000000005
62e083eb7fc224299cb0192a41340bb4,85.0,89.67499999999998
f66876f2ec3c3decc50fffb0651c310b,131.7,133.76999999999998
b30bf311df2699003b3f0e7aa4e230c0,216.7,208.37700000000004
2c7e81f23b26e6cbd28a0b9019a344c3,126.7,132.8939999999999
81859cbb7f9cadfcfb70c4d33bf7c2dc,56.6,62.739000000000026
22a45618c0007fa3c99e05b8b918c5c8,43.6,44.10199999999999
86ec01cc20af282e35580ed85134bb52,94.2,110.36140000000005
2210c23e3a96894b630dcaab262478a2,77.2,78.99000000000005
f34000f457359a592346fd52befe56ba,97.4,104.37000000000002
10f4fa425ea4d64053fd8588c84fc3bf,253.2,261.11799999999994
ab7579a76a9f15eded69d2b44ffee91b,152.8,159.15900000000002
670ce55cbd272de2f48546eb509db394,166.2,169.0490000000001
9cc9b4656b4d98b8db6c5cbac0a3b35e,51.6,57.017199999999974
85f0aac27f96a88ef857b9577889c11a,276.25,285.7919
8dc1b0b3716c2063152f4fe43f944d5a,39.9,39.952000000000034
eca17fe6523298ac51a292b79bdc3cd4,69.0,68.58099999999999
a882f64910a063f52d3b8e0fe42ae738,113.2,39.92800000000004
84eb9ae77ebbc666f4f05c070bd9a92d,52.0,81.50299999999994
0095613d1451744ce2bd0a01629f98ee,127.8,120.74600000000001
aa327ee1852d51722f5414b96de0274d,82.1,82.443
6a891ab17c3002fa8b931c1246488a33,39.9,39.948000000000036
434feb9f57eb8ab8325dce63f2c23c75,39.9,39.931000000000054
8dc597996cf83da30870035330ab48d7,184.0,211.3939999999999
b6cfa47e4e625730ffbce44ef2f40877,110.0,107.26199999999999
6230b9d4d5e769d78fbbd9d285122b4d,1045.0,1079.5139999999985
796fec2b091e7e2320c55ed8acbe7292,50.0,48.788999999999966
1bb0507901fca117789f29d815b2d955,39.9,41.84000000000004
172a1ae74b58d10e50b2440e2531b140,39.9,42.026000000000025
e63f340cc0a411c50fb39a3ee3be6254,102.0,102.14600000000002
bb5979350da8590dae258b70208e5e28,54.0,44.346
aee98768930fcf1c47ca337b51b594d1,56.1,49.974000000000004
725573d1ca9175d7f10b041a49920dad,61.8,58.91899999999999
